TERMS AND CONDITIONS
https://www.bankofcanada.ca/terms/

SERIES
name,label,description,link
IEXA3802,"STATIC_XAVG_A_IEXE3802","Myanmar (Burma) kyat (floating)",https://www.bankofcanada.ca/valet/series/IEXA3802
IEXA3901,"STATIC_XAVG_A_IEXE3901","Colombian peso",https://www.bankofcanada.ca/valet/series/IEXA3901
IEXA4001,"STATIC_XAVG_A_IEXE4001","East Caribbean dollar",https://www.bankofcanada.ca/valet/series/IEXA4001
IEXA4101,"STATIC_XAVG_A_IEXE4101","Fiji dollar",https://www.bankofcanada.ca/valet/series/IEXA4101
IEXA4201,"STATIC_XAVG_A_IEXE4201","Greek drachma",https://www.bankofcanada.ca/valet/series/IEXA4201
IEXA4301,"STATIC_XAVG_A_IEXE4301","Honduran lempira",https://www.bankofcanada.ca/valet/series/IEXA4301
IEXA4401,"STATIC_XAVG_A_IEXE4401","Icelandic krona",https://www.bankofcanada.ca/valet/series/IEXA4401
IEXA4501,"STATIC_XAVG_A_IEXE4501","CFA franc",https://www.bankofcanada.ca/valet/series/IEXA4501
IEXA4601,"STATIC_XAVG_A_IEXE4601","CFP franc",https://www.bankofcanada.ca/valet/series/IEXA4601
IEXA4701,"STATIC_XAVG_A_IEXE4701","Ghanaian cedi (old)",https://www.bankofcanada.ca/valet/series/IEXA4701
IEXA4702,"STATIC_XAVG_A_IEXE4702","Ghanaian cedi ",https://www.bankofcanada.ca/valet/series/IEXA4702
IEXA4801,"STATIC_XAVG_A_IEXE4801","Moroccan dirham",https://www.bankofcanada.ca/valet/series/IEXA4801
IEXA4901,"STATIC_XAVG_A_IEXE4901","Neth. Antilles guilder",https://www.bankofcanada.ca/valet/series/IEXA4901
IEXA5001,"STATIC_XAVG_A_IEXE5001","Pakistan rupee",https://www.bankofcanada.ca/valet/series/IEXA5001
IEXA5101,"STATIC_XAVG_A_IEXE5101","Panamanian balboa",https://www.bankofcanada.ca/valet/series/IEXA5101
IEXA5201,"STATIC_XAVG_A_IEXE5201","Peruvian new sol",https://www.bankofcanada.ca/valet/series/IEXA5201
IEXA5301,"STATIC_XAVG_A_IEXE5301","Israeli new shekel",https://www.bankofcanada.ca/valet/series/IEXA5301
IEXA5401,"STATIC_XAVG_A_IEXE5401","Portuguese escudo",https://www.bankofcanada.ca/valet/series/IEXA5401
IEXA5501,"STATIC_XAVG_A_IEXE5501","Sri Lanka rupee",https://www.bankofcanada.ca/valet/series/IEXA5501
IEXA5601,"STATIC_XAVG_A_IEXE5601","Trinidad & Tobago dollar",https://www.bankofcanada.ca/valet/series/IEXA5601
IEXA5701,"STATIC_XAVG_A_IEXE5701","Tunisian dinar",https://www.bankofcanada.ca/valet/series/IEXA5701
IEXA5801_1,"STATIC_XAVG_A_IEXE5801_1","Turkish lira",https://www.bankofcanada.ca/valet/series/IEXA5801_1
IEXA5801_2,"STATIC_XAVG_A_IEXE5801_2","Turkish lira",https://www.bankofcanada.ca/valet/series/IEXA5801_2
IEXA5802,"STATIC_XAVG_A_IEXE5802","Turkish new lira",https://www.bankofcanada.ca/valet/series/IEXA5802
IEXA5901,"STATIC_XAVG_A_IEXE5901","Venezuelan bolivar",https://www.bankofcanada.ca/valet/series/IEXA5901
IEXA5902,"STATIC_XAVG_A_IEXE5902","Venezuelan bolivar fuerte",https://www.bankofcanada.ca/valet/series/IEXA5902
IEXA6001,"STATIC_XAVG_A_IEXE6001","Bahamian dollar",https://www.bankofcanada.ca/valet/series/IEXA6001
IEXA6101,"STATIC_XAVG_A_IEXE6101","Croatian kuna",https://www.bankofcanada.ca/valet/series/IEXA6101
IEXA6201,"STATIC_XAVG_A_IEXE6201","Slovak koruna",https://www.bankofcanada.ca/valet/series/IEXA6201
IEXA6301,"STATIC_XAVG_A_IEXE6301","Slovenian tolar",https://www.bankofcanada.ca/valet/series/IEXA6301
IEXA6401,"STATIC_XAVG_A_IEXE6401","Jamaican dollar",https://www.bankofcanada.ca/valet/series/IEXA6401
IEXA6501,"STATIC_XAVG_A_IEXE6501","Guatemalan quetzal",https://www.bankofcanada.ca/valet/series/IEXA6501
IEXA6503,"STATIC_XAVG_A_IEXE6503","Vietnamese dong",https://www.bankofcanada.ca/valet/series/IEXA6503
IEXA6504,"STATIC_XAVG_A_IEXE6504","Serbian dinar",https://www.bankofcanada.ca/valet/series/IEXA6504
IEXA6505,"STATIC_XAVG_A_IEXE6505","Romanian new leu",https://www.bankofcanada.ca/valet/series/IEXA6505
IEXA6506,"STATIC_XAVG_A_IEXE6506","U.A.E. dirham",https://www.bankofcanada.ca/valet/series/IEXA6506
ECUCAA01,"STATIC_XAVG_A_ECUCAE01","-",https://www.bankofcanada.ca/valet/series/ECUCAA01
V41690973,"Total CPI","Total CPI",https://www.bankofcanada.ca/valet/series/V41690973
V41690914,"Total CPI, (seasonally adjusted)","Total CPI, (seasonally adjusted)",https://www.bankofcanada.ca/valet/series/V41690914
V41693242,"Core CPI","Core CPI",https://www.bankofcanada.ca/valet/series/V41693242
STATIC_TOTALCPICHANGE,"Total CPI, Percentage Change over 1 year ago (unadjusted)","Total CPI, Percentage Change over 1 year ago (unadjusted)",https://www.bankofcanada.ca/valet/series/STATIC_TOTALCPICHANGE
STATIC_CORECPICHANGE,"Core CPI, Percentage Change over 1 year ago (unadjusted)","Core CPI, Percentage Change over 1 year ago (unadjusted)",https://www.bankofcanada.ca/valet/series/STATIC_CORECPICHANGE
STATIC_CPIXFET,"CPI-XFET, Percentage Change over 1 year ago (unadjusted)","The CPI excluding food, energy and the effect of changes in indirect taxes.",https://www.bankofcanada.ca/valet/series/STATIC_CPIXFET
CPIW,"CPIW, Percentage Change over 1 year ago (unadjusted)","CPIW adjusts each CPI basket weight by a factor that is inversely proportional to the component's variability and is adjusted to exclude the effect of changes in indirect taxes.",https://www.bankofcanada.ca/valet/series/CPIW
STATIC_INFLATIONCALC,"Total CPI","Total CPI",https://www.bankofcanada.ca/valet/series/STATIC_INFLATIONCALC
ATOM_V41693242,"CPIX, Percentage Change over 1 year ago (unadjusted)","The CPI excluding eight of the most volatile components (fruit, vegetables, gasoline, fuel oil, natural gas, mortgage interest, inter-city transportation and tobacco products) as well as the effect of changes in indirect taxes on the remaining components.",https://www.bankofcanada.ca/valet/series/ATOM_V41693242
STATIC_ATABLE_CPILL,"Target range","Target range",https://www.bankofcanada.ca/valet/series/STATIC_ATABLE_CPILL
STATIC_ATABLE_CPIHL,"Target range","Target range",https://www.bankofcanada.ca/valet/series/STATIC_ATABLE_CPIHL
STATIC_ATABLE_V41690973,"Total CPI","Total CPI",https://www.bankofcanada.ca/valet/series/STATIC_ATABLE_V41690973
STATIC_ATABLE_V39079,"Overnight rate target (end of month)","Overnight rate target (end of month)",https://www.bankofcanada.ca/valet/series/STATIC_ATABLE_V39079
V122514,"Overnight rate","Overnight rate",https://www.bankofcanada.ca/valet/series/V122514
HISTORICAL_V41498903,"Canadian-dollar effective exchange rate index (CERI)","Canadian- dollar effective exchange rate index (CERI)",https://www.bankofcanada.ca/valet/series/HISTORICAL_V41498903
STATIC_ATABLE_V37151,"M1+ (gross)","M1+ (gross)",https://www.bankofcanada.ca/valet/series/STATIC_ATABLE_V37151
STATIC_ATABLE_V37152,"M1++ (gross)","M1++ (gross)",https://www.bankofcanada.ca/valet/series/STATIC_ATABLE_V37152
STATIC_ATABLE_V41552801,"M2++ (gross)","M2++ (gross)",https://www.bankofcanada.ca/valet/series/STATIC_ATABLE_V41552801
STATIC_ATABLE_V122544_V122553,"Yield spread between convent. and Real Return bonds","Yield spread between convent. and Real Return bonds",https://www.bankofcanada.ca/valet/series/STATIC_ATABLE_V122544_V122553
TARGET,"TARGET","Lynx settlement balances - target",https://www.bankofcanada.ca/valet/series/TARGET
ACTUAL,"ACTUAL","Lynx settlement balances - actual",https://www.bankofcanada.ca/valet/series/ACTUAL
V80691303,"3 month","Treasury bill auction - Average yields",https://www.bankofcanada.ca/valet/series/V80691303
V80691304,"6 month","Treasury bill auction - Average yields",https://www.bankofcanada.ca/valet/series/V80691304
V80691305,"1 year","Treasury bill auction - Average yields",https://www.bankofcanada.ca/valet/series/V80691305
V80691342,"1 month","Treasury bills",https://www.bankofcanada.ca/valet/series/V80691342
V80691344,"3 month","Treasury bills",https://www.bankofcanada.ca/valet/series/V80691344
V80691345,"6 month","Treasury bills",https://www.bankofcanada.ca/valet/series/V80691345
V80691346,"1 year","Treasury bills",https://www.bankofcanada.ca/valet/series/V80691346
PASTSALESGREATER,"Greater (%)","Past Sales Growth - Over the past 12 months, the rate of increase in your firm’s sales volume (compared with the previous 12 months) was…",https://www.bankofcanada.ca/valet/series/PASTSALESGREATER
PASTSALESLESSER,"Less (%)","Past Sales Growth - Over the past 12 months, the rate of increase in your firm’s sales volume (compared with the previous 12 months) was…",https://www.bankofcanada.ca/valet/series/PASTSALESLESSER
PASTSALES,"Balance of Opinion","Past Sales Growth - Over the past 12 months, the rate of increase in your firm’s sales volume (compared with the previous 12 months) was…",https://www.bankofcanada.ca/valet/series/PASTSALES
FUTURESALESGREATER,"Greater (%)","Future Sales Growth - Over the next 12 months, the rate of increase in your firm’s sales volume (compared with the past 12 months) is expected to be…",https://www.bankofcanada.ca/valet/series/FUTURESALESGREATER
FUTURESALESLESSER,"Less (%)","Future Sales Growth - Over the next 12 months, the rate of increase in your firm’s sales volume (compared with the past 12 months) is expected to be…",https://www.bankofcanada.ca/valet/series/FUTURESALESLESSER
FUTURESALES,"Balance of Opinion","Future Sales Growth - Over the next 12 months, the rate of increase in your firm’s sales volume (compared with the past 12 months) is expected to be…",https://www.bankofcanada.ca/valet/series/FUTURESALES
INVESTMACHEQUIPHIGHER,"Higher (%)","Investment in Machinery and Equipment - Over the next 12 months, your firm’s investment spending on M&E (compared with the past 12 months) is expected to be…",https://www.bankofcanada.ca/valet/series/INVESTMACHEQUIPHIGHER
INVESTMACHEQUIPLOWER,"Lower (%)","Investment in Machinery and Equipment - Over the next 12 months, your firm’s investment spending on M&E (compared with the past 12 months) is expected to be…",https://www.bankofcanada.ca/valet/series/INVESTMACHEQUIPLOWER
INVESTMACHEQUIP,"Balance of Opinion","Investment in Machinery and Equipment - Over the next 12 months, your firm’s investment spending on M&E (compared with the past 12 months) is expected to be…",https://www.bankofcanada.ca/valet/series/INVESTMACHEQUIP
EMPLOYHIGHER,"Higher (%)","Future Employment Level - Over the next 12 months, your firm’s level of employment is expected to be…",https://www.bankofcanada.ca/valet/series/EMPLOYHIGHER
EMPLOYLOWER,"Lower (%)","Future Employment Level - Over the next 12 months, your firm’s level of employment is expected to be…",https://www.bankofcanada.ca/valet/series/EMPLOYLOWER
EMPLOY,"Balance of Opinion","Future Employment Level - Over the next 12 months, your firm’s level of employment is expected to be…",https://www.bankofcanada.ca/valet/series/EMPLOY
CAPACITYSOME,"Some difficulty (% of firms)","Ability to Meet Demand - How would you rate the current ability of your firm to meet an unexpected increase in demand?",https://www.bankofcanada.ca/valet/series/CAPACITYSOME
CAPACITYSIGNIF,"Significant difficulty (% of firms)","Ability to Meet Demand - How would you rate the current ability of your firm to meet an unexpected increase in demand?",https://www.bankofcanada.ca/valet/series/CAPACITYSIGNIF
LABSHORTYES,"Yes (% of firms)","Labour Shortages - Does your firm face any shortages of labour that restrict your ability to meet demand?",https://www.bankofcanada.ca/valet/series/LABSHORTYES
LSIMORE,"More intense","Intensity of Labour Shortages - Compared with 12 months ago, are labour shortages generally…",https://www.bankofcanada.ca/valet/series/LSIMORE
LSILESS,"Less intense","Intensity of Labour Shortages - Compared with 12 months ago, are labour shortages generally…",https://www.bankofcanada.ca/valet/series/LSILESS
LSI,"Balance of Opinion","Intensity of Labour Shortages - Compared with 12 months ago, are labour shortages generally…",https://www.bankofcanada.ca/valet/series/LSI
INPUTSGREATER,"Increase at a greater rate (%)","Input Price Inflation - Over the next 12 months, are prices of products/services purchased expected to increase at a greater, lesser, or the same rate as over the past year?",https://www.bankofcanada.ca/valet/series/INPUTSGREATER
INPUTSLESSER,"Increase at a lesser rate (%)","Input Price Inflation - Over the next 12 months, are prices of products/services purchased expected to increase at a greater, lesser, or the same rate as over the past year?",https://www.bankofcanada.ca/valet/series/INPUTSLESSER
INPUTS,"Balance of Opinion","Input Price Inflation - Over the next 12 months, are prices of products/services purchased expected to increase at a greater, lesser, or the same rate as over the past year?",https://www.bankofcanada.ca/valet/series/INPUTS
OUTPUTSGREATER,"Increase at a greater rate (%)","Output Price Inflation - Over the next 12 months, are prices of products/services sold expected to increase at a greater, lesser, or the same rate as over the past year?",https://www.bankofcanada.ca/valet/series/OUTPUTSGREATER
OUTPUTSLESSER,"Increase at a lesser rate (%)","Output Price Inflation - Over the next 12 months, are prices of products/services sold expected to increase at a greater, lesser, or the same rate as over the past year?",https://www.bankofcanada.ca/valet/series/OUTPUTSLESSER
OUTPUTS,"Balance of Opinion","Output Price Inflation - Over the next 12 months, are prices of products/services sold expected to increase at a greater, lesser, or the same rate as over the past year?",https://www.bankofcanada.ca/valet/series/OUTPUTS
BELOW1,"Below 1 per cent (% of firms)","Inflation Expectations - Over the next two years, what do you expect the annual rate of inflation to be, based on the consumer price index?",https://www.bankofcanada.ca/valet/series/BELOW1
ONETWO,"1 to 2 per cent (% of firms)","Inflation Expectations - Over the next two years, what do you expect the annual rate of inflation to be, based on the consumer price index?",https://www.bankofcanada.ca/valet/series/ONETWO
TWOTHREE,"2 to 3 per cent (% of firms)","Inflation Expectations - Over the next two years, what do you expect the annual rate of inflation to be, based on the consumer price index?",https://www.bankofcanada.ca/valet/series/TWOTHREE
ABOVE3,"Above 3 per cent (% of firms)","Inflation Expectations - Over the next two years, what do you expect the annual rate of inflation to be, based on the consumer price index?",https://www.bankofcanada.ca/valet/series/ABOVE3
CREDITTIGHT,"Tightened (%)","Credit Conditions - Over the past 3 months, how have the terms and conditions for obtaining financing changed (compared with the previous 3 months)?",https://www.bankofcanada.ca/valet/series/CREDITTIGHT
CREDITEASE,"Eased (%)","Credit Conditions - Over the past 3 months, how have the terms and conditions for obtaining financing changed (compared with the previous 3 months)?",https://www.bankofcanada.ca/valet/series/CREDITEASE
CREDIT,"Balance of Opinion","Credit Conditions - Over the past 3 months, how have the terms and conditions for obtaining financing changed (compared with the previous 3 months)?",https://www.bankofcanada.ca/valet/series/CREDIT
SLOS_BUS_LEND_NP,"Business non-price lending conditions","Non-price lending conditions for business lending (average of non-price lending conditions for small business, commercial and corporate)",https://www.bankofcanada.ca/valet/series/SLOS_BUS_LEND_NP
SLOS_BUS_LEND_PC,"Business price lending conditions","Price lending conditions for business lending (average of price lending conditions for small business, commercial and corporate)",https://www.bankofcanada.ca/valet/series/SLOS_BUS_LEND_PC
SLOS_BUS_LEND,"Overall business lending conditions","Business lending: overall lending conditions (average of price and non-price lending conditions for small business, commercial and corporate combined)",https://www.bankofcanada.ca/valet/series/SLOS_BUS_LEND
FSIIMPROVED,"Improved (%)","Indicators of Future Sales - Compared with 12 months ago, have your recent indicators (order books, advanced bookings, sales inquiries, etc.)…",https://www.bankofcanada.ca/valet/series/FSIIMPROVED
FSIDETERIORATED,"Deteriorated (%)","Indicators of Future Sales - Compared with 12 months ago, have your recent indicators (order books, advanced bookings, sales inquiries, etc.)…",https://www.bankofcanada.ca/valet/series/FSIDETERIORATED
FSI,"Balance of Opinion","Indicators of Future Sales - Compared with 12 months ago, have your recent indicators (order books, advanced bookings, sales inquiries, etc.)…",https://www.bankofcanada.ca/valet/series/FSI
V80691306,"V80691306","Treasury bills auction - amount auctioned (dollars) 3 month",https://www.bankofcanada.ca/valet/series/V80691306
V80691307,"V80691307","Treasury bills auction - amount auctioned (dollars) 6 month",https://www.bankofcanada.ca/valet/series/V80691307
V80691308,"V80691308","Treasury bills auction - amount auctioned (dollars) 1 year",https://www.bankofcanada.ca/valet/series/V80691308
V80691309,"V80691309","Treasury bills auction - amount auctioned (dollars) Amount Maturing",https://www.bankofcanada.ca/valet/series/V80691309
IEXM0102_AVG,"USD","U.S. dollar (close)",https://www.bankofcanada.ca/valet/series/IEXM0102_AVG
IEXM0103_AVG,"USD","U.S. dollar (high)",https://www.bankofcanada.ca/valet/series/IEXM0103_AVG
IEXM0104_AVG,"USD","U.S. dollar (low)",https://www.bankofcanada.ca/valet/series/IEXM0104_AVG
IEXM0105,"USD","U.S. dollar noon, 90-day",https://www.bankofcanada.ca/valet/series/IEXM0105
IEXM0106_AVG,"USD","U.S. dollar closing, 90-day",https://www.bankofcanada.ca/valet/series/IEXM0106_AVG
HISTORICAL_CERIM,"CERIM","Canadian-dollar effective exchange rate index (1992=100)",https://www.bankofcanada.ca/valet/series/HISTORICAL_CERIM
INDINF_INFEXP_BOND_Q,"INDINF_INFEXP_BOND_Q","Expectations implicit in real/nominal bond spread",https://www.bankofcanada.ca/valet/series/INDINF_INFEXP_BOND_Q
INDINF_LOWTARGET,"INDINF_LOWTARGET","Consumer Price Index (CPI); Inflation control target, Lower band",https://www.bankofcanada.ca/valet/series/INDINF_LOWTARGET
INDINF_UPPTARGET,"INDINF_UPPTARGET","Consumer Price Index (CPI); Inflation control target, Higher band",https://www.bankofcanada.ca/valet/series/INDINF_UPPTARGET
INDINF_CPI_M,"CPI Inflation","Consumer price index (CPI) 2005 basket - Canada; All-items",https://www.bankofcanada.ca/valet/series/INDINF_CPI_M
INDINF_INFEXP_BOND_G,"INDINF_INFEXP_BOND_G","Expectations implicit in real/nominal bond spread",https://www.bankofcanada.ca/valet/series/INDINF_INFEXP_BOND_G
INDINF_ONEORLESS_Q,"INDINF_ONEORLESS_Q","Percentage of firms expecting price increases over the next six months of: 1% or less",https://www.bankofcanada.ca/valet/series/INDINF_ONEORLESS_Q
INDINF_TWOORLESS_Q,"INDINF_TWOORLESS_Q","Percentage of firms expecting price increases over the next six months of: 2% or less",https://www.bankofcanada.ca/valet/series/INDINF_TWOORLESS_Q
INDINF_THREEORLESS_Q,"INDINF_THREEORLESS_Q","Percentage of firms expecting price increases over the next six months of: 3% or less",https://www.bankofcanada.ca/valet/series/INDINF_THREEORLESS_Q
INDINF_FOURORMORE_Q,"INDINF_FOURORMORE_Q","Percentage of firms expecting price increases over the next six months of: more than 3%",https://www.bankofcanada.ca/valet/series/INDINF_FOURORMORE_Q
INDINF_ROS1TO2_Q,"INDINF_ROS1TO2_Q","Bank of Canada Regional Office Survey - Percentage of firms expecting CPI inflation over the next two years to be: 1-2%",https://www.bankofcanada.ca/valet/series/INDINF_ROS1TO2_Q
INDINF_ROS2TO3_Q,"INDINF_ROS2TO3_Q","Bank of Canada Regional Office Survey - Percentage of firms expecting CPI inflation over the next two years to be: 2-3%",https://www.bankofcanada.ca/valet/series/INDINF_ROS2TO3_Q
INDINF_ROSOVER3_Q,"INDINF_ROSOVER3_Q","Bank of Canada Regional Office Survey - Percentage of firms expecting CPI inflation over the next two years to be: More than 3%",https://www.bankofcanada.ca/valet/series/INDINF_ROSOVER3_Q
INDINF_ROSBELOW1_Q,"INDINF_ROSBELOW1_Q","Bank of Canada Regional Office Survey - Percentage of firms expecting CPI inflation over the next two years to be: Less than 1%",https://www.bankofcanada.ca/valet/series/INDINF_ROSBELOW1_Q
INDINF_EXPECTTWOTHREE_Q,"INDINF_EXPECTTWOTHREE_Q","CPI inflation: Consensus Forecasts - 2-3 years",https://www.bankofcanada.ca/valet/series/INDINF_EXPECTTWOTHREE_Q
INDINF_EXPECTSIXTEN_Q,"INDINF_EXPECTSIXTEN_Q","CPI inflation: Consensus Forecasts - 6-10 years",https://www.bankofcanada.ca/valet/series/INDINF_EXPECTSIXTEN_Q
INDINF_CPI_Q,"CPI Inflation","Total CPI",https://www.bankofcanada.ca/valet/series/INDINF_CPI_Q
